value
0
-0.0980171
0.000943958
0.00187883
0.0027956
0.00368545
0.00453981
0.00535044
0.00610955
0.00680982
0.00744451
0.0080075
0.00849338
0.00889746
0.00921585
0.00944549
0.00958417
0.00963054
0.00958417
0.0094455
0.00921586
0.00889746
0.00849338
0.00800751
0.00744451
0.00680983
0.00610956
0.00535045
0.00453981
0.00368545
0.0027956
0.00187883
0.000943964
6.29442e-009
-0.000943952
-0.00187882
-0.00279559
-0.00368544
-0.0045398
-0.00535044
-0.00610955
-0.00680982
-0.00744451
-0.0080075
-0.00849338
-0.00889746
-0.00921585
-0.00944549
-0.00958417
-0.00963054
-0.00958417
-0.0094455
-0.00921586
-0.00889747
-0.00849339
-0.00800751
-0.00744452
-0.00680983
-0.00610956
-0.00535045
-0.00453982
-0.00368546
-0.00279561
-0.00187884
-0.000943971
-1.25888e-008
0.000943946
0.00187881
0.00279559
0.00368544
0.00453979
0.00535043
0.00610954
0.00680981
0.0074445
0.0080075
0.00849337
0.00889746
0.00921585
0.00944549
0.00958417
0.00963054
0.00958417
0.0094455
0.00921586
0.00889747
0.00849339
0.00800751
0.00744452
0.00680983
0.00610957
0.00535046
0.00453982
0.00368547
0.00279562
0.00187884
0.000943977
1.88833e-008
-0.000943939
-0.00187881
-0.00279558
-0.00368543
-0.00453979
-0.00535043
-0.00610954
-0.00680981
-0.0074445
-0.00800749
-0.00849337
-0.00889745
-0.00921585
-0.00944549
-0.00958417
-0.00963054
-0.00958417
-0.0094455
-0.00921586
-0.00889747
-0.00849339
-0.00800752
-0.00744452
-0.00680984
-0.00610957
-0.00535046
-0.00453983
-0.00368547
-0.00279562
-0.00187885
-0.000943983
-2.51777e-008
0.000943933
0.0018788
0.00279557
0.00368543
0.00453978
0.00535042
0.00610953
0.0068098
0.00744449
0.00800749
0.00849337
0.00889745
0.00921585
0.00944549
0.00958417
0.00963054
0.00958417
0.0094455
0.00921586
0.00889747
0.00849339
0.00800752
0.00744453
0.00680984
0.00610957
0.00535047
0.00453983
0.00368548
0.00279563
0.00187886
0.000943989
3.14721e-008
-0.000943927
-0.00187879
-0.00279557
-0.00368542
-0.00453978
-0.00535042
-0.00610953
-0.0068098
-0.00744449
-0.00800748
-0.00849336
-0.00889745
-0.00921584
-0.00944549
-0.00958417
-0.00963054
-0.00958417
-0.0094455
-0.00921586
-0.00889747
-0.0084934
-0.00800752
-0.00744453
-0.00680985
-0.00610958
-0.00535047
-0.00453984
-0.00368548
-0.00279563
-0.00187886
-0.000943996
-3.77665e-008
0.00094392
0.00187879
0.00279556
0.00368541
0.00453977
0.00535041
0.00610952
0.00680979
0.00744449
0.00800748
0.00849336
0.00889745
0.00921584
0.00944549
0.00958416
0.00963054
0.00958417
0.0094455
0.00921587
0.00889748
0.0084934
0.00800753
0.00744454
0.00680985
0.00610958
0.00535048
0.00453984
0.00368549
0.00279564
0.00187887
0.000944002
4.4061e-008
-0.000943914
-0.00187878
-0.00279556
-0.00368541
-0.00453977
-0.00535041
-0.00610952
-0.00680979
-0.00744448
-0.00800748
-0.00849336
-0.00889744
-0.00921584
-0.00944549
-0.00958416
-0.00963054
-0.00958417
-0.0094455
-0.00921587
-0.00889748
-0.0084934
-0.00800753
-0.00744454
-0.00680986
-0.00610959
-0.00535048
-0.00453985
-0.00368549
-0.00279565
-0.00187887
-0.000944008
-5.03554e-008
0.000943908
0.00187878
0.00279555
0.0036854
0.00453976
0.0053504
0.00610951
0.00680979
0.00744448
0.00800747
0.00849336
0.00889744
0.00921584
0.00944548
0.00958416
0.00963054
0.00958417
0.0094455
0.00921587
0.00889748
0.00849341
0.00800753
0.00744454
0.00680986
0.00610959
0.00535049
0.00453986
0.0036855
0.00279565
0.00187888
0.000944014
5.66498e-008
-0.000943902
-0.00187877
-0.00279554
-0.0036854
-0.00453976
-0.00535039
-0.00610951
-0.00680978
-0.00744447
-0.00800747
-0.00849335
-0.00889744
-0.00921584
-0.00944548
-0.00958416
-0.00963054
-0.00958417
-0.00944551
-0.00921587
-0.00889748
-0.00849341
-0.00800754
-0.00744455
-0.00680987
-0.0061096
-0.00535049
-0.00453986
-0.00368551
-0.00279566
-0.00187889
-0.000944021
-6.29442e-008
0.000943895
0.00187876
0.00279554
0.00368539
0.00453975
0.00535039
0.0061095
0.00680978
0.00744447
0.00800747
0.00849335
0.00889744
0.00921584
0.00944548
0.00958416
0.00963054
0.00958418
0.00944551
0.00921587
0.00889749
0.00849341
0.00800754
0.00744455
0.00680987
0.0061096
0.0053505
0.00453987
0.00368551
0.00279566
0.00187889
0.000944027
6.92387e-008
-0.000943889
-0.00187876
